lat,lon,global_avg,direct_avg,diffuse_avg,clarity_ratio
57.2,14.9,2909.47,1258.92,381.11,0.43
57.2,15.0,2972.44,1288.96,395.37,0.43
57.2,15.1,2974.57,1286.18,380.04,0.43
57.2,15.2,2972.47,1285.55,378.38,0.43
57.2,15.3,3039.37,1315.08,388.73,0.43
57.2,15.4,3088.34,1337.52,403.79,0.43
57.2,15.5,3085.77,1336.57,406.94,0.43
57.2,15.6,3086.73,1337.81,405.22,0.43
57.2,15.7,3113.32,1350.44,403.69,0.43
57.2,15.8,3134.47,1360.46,406.04,0.43
57.2,15.9,3168.97,1375.86,424.17,0.43
57.2,16.0,3149.66,1367.92,427.53,0.43
57.2,16.1,3137.01,1362.49,426.4,0.43
57.2,16.2,3113.14,1353.4,411.17,0.43
57.2,16.3,3112.96,1354.0,411.74,0.43
57.2,16.4,3104.2,1351.29,416.09,0.44
57.3,11.9,3413.48,1485.32,516.28,0.44
57.3,12.0,3371.42,1467.14,520.07,0.44
57.3,12.1,3352.28,1459.02,516.15,0.44
57.3,12.2,3230.01,1402.07,469.95,0.43
57.3,12.3,3160.01,1370.13,449.02,0.43
57.3,12.4,3114.68,1350.53,419.36,0.43
57.3,12.5,3123.01,1355.89,421.03,0.43
57.3,12.6,3105.96,1346.42,420.24,0.43
57.3,12.7,3081.88,1333.29,421.2,0.43
57.3,12.8,3050.44,1320.85,408.48,0.43
57.3,12.9,3040.38,1316.56,404.1,0.43
57.3,13.0,3002.38,1300.83,403.27,0.43
57.3,13.1,2990.4,1295.78,401.97,0.43
57.3,13.2,2984.24,1292.35,396.68,0.43
57.3,13.3,2986.62,1292.32,389.09,0.43
57.3,13.4,2990.76,1294.66,392.7,0.43
57.3,13.5,2986.69,1293.19,404.93,0.43
57.3,13.6,2991.0,1295.59,410.58,0.43
57.3,13.7,2961.36,1282.98,401.19,0.43
57.3,13.8,2973.08,1287.62,408.55,0.43
57.3,13.9,2999.93,1299.7,413.32,0.43
57.3,14.0,3017.44,1307.26,409.31,0.43
57.3,14.1,3017.24,1306.92,400.0,0.43
57.3,14.2,3009.47,1303.12,398.86,0.43
57.3,14.3,2987.76,1294.11,401.81,0.43
57.3,14.4,2940.98,1273.92,398.02,0.43
57.3,14.5,2915.11,1261.76,393.21,0.43
57.3,14.6,2891.46,1250.8,378.44,0.43
57.3,14.7,2893.92,1251.93,370.99,0.43
57.3,14.8,2880.01,1246.25,369.4,0.43
57.3,14.9,2890.53,1249.91,367.72,0.43
57.3,15.0,2934.28,1269.03,376.6,0.43
57.3,15.1,2962.03,1282.43,382.09,0.43
57.3,15.2,3007.44,1301.78,393.4,0.43
57.3,15.3,3052.17,1321.92,393.03,0.43
57.3,15.4,3072.73,1331.37,385.03,0.43
57.3,15.5,3094.64,1342.23,392.6,0.43
57.3,15.6,3083.68,1337.68,400.97,0.43
57.3,15.7,3106.23,1347.31,410.86,0.43
57.3,15.8,3112.42,1351.13,414.62,0.43
57.3,15.9,3135.08,1361.66,419.53,0.43
57.3,16.0,3129.92,1358.37,416.55,0.43
57.3,16.1,3106.22,1348.07,408.38,0.43
57.3,16.2,3098.42,1345.61,404.62,0.43
57.3,16.3,3127.51,1359.16,423.67,0.43
57.3,16.4,3135.96,1364.13,420.92,0.43
57.3,16.5,3128.12,1363.62,428.37,0.44
57.4,11.9,3410.25,1483.95,502.41,0.44
57.4,12.0,3358.01,1458.43,495.93,0.43
57.4,12.1,3332.31,1448.25,504.68,0.43
57.4,12.2,3281.55,1421.82,483.88,0.43
57.4,12.3,3243.48,1405.47,452.79,0.43
57.4,12.4,3221.42,1395.55,428.77,0.43
57.4,12.5,3210.08,1391.67,433.22,0.43
57.4,12.6,3115.33,1351.31,421.7,0.43
57.4,12.7,3048.42,1320.33,419.88,0.43
57.4,12.8,3045.89,1317.67,413.27,0.43
57.4,12.9,3083.87,1333.38,420.44,0.43
57.4,13.0,3066.79,1325.33,419.58,0.43
57.4,13.1,3043.13,1315.97,425.26,0.43
57.4,13.2,3007.35,1301.11,415.53,0.43
57.4,13.3,3007.54,1300.36,405.71,0.43
57.4,13.4,3007.39,1299.12,408.54,0.43
57.4,13.5,3031.02,1308.5,414.32,0.43
57.4,13.6,2998.54,1296.41,407.17,0.43
57.4,13.7,2992.97,1293.83,413.81,0.43
57.4,13.8,3036.63,1312.68,419.48,0.43
57.4,13.9,3061.48,1325.03,430.75,0.43
57.4,14.0,3077.52,1332.48,420.67,0.43
57.4,14.1,3117.14,1349.52,416.59,0.43
57.4,14.2,3084.51,1335.37,409.21,0.43
57.4,14.3,3058.17,1323.42,385.35,0.43
57.4,14.4,3039.75,1314.89,388.68,0.43
57.4,14.5,3026.67,1309.21,396.78,0.43
57.4,14.6,2972.72,1285.89,384.41,0.43
57.4,14.7,2943.16,1273.07,375.35,0.43
57.4,14.8,2942.54,1272.92,376.97,0.43
57.4,14.9,2951.75,1277.24,394.2,0.43
57.4,15.0,2957.12,1279.85,390.72,0.43
57.4,15.1,2994.83,1297.37,390.73,0.43
57.4,15.2,3071.57,1330.3,412.07,0.43
57.4,15.3,3087.45,1338.36,406.23,0.43
57.4,15.4,3098.81,1343.96,407.74,0.43
57.4,15.5,3119.52,1353.2,413.52,0.43
57.4,15.6,3150.44,1366.23,426.22,0.43
57.4,15.7,3139.35,1362.19,429.59,0.43
57.4,15.8,3123.78,1356.13,424.23,0.43
57.4,15.9,3131.57,1359.47,417.86,0.43
57.4,16.0,3108.58,1348.99,410.59,0.43
57.4,16.1,3087.37,1339.58,406.03,0.43
57.4,16.2,3129.99,1359.39,430.35,0.43
57.4,16.3,3146.72,1368.12,432.16,0.43
57.4,16.4,3145.51,1367.86,434.81,0.43
57.4,16.5,3148.68,1369.99,432.51,0.44
57.5,11.8,3316.85,1441.92,472.14,0.43
57.5,11.9,3325.05,1445.61,478.3,0.43
57.5,12.0,3318.1,1437.48,483.12,0.43
57.5,12.1,3340.78,1448.09,489.88,0.43
57.5,12.2,3322.52,1441.05,483.72,0.43
57.5,12.3,3258.34,1411.77,436.93,0.43
57.5,12.4,3259.26,1412.95,441.03,0.43
57.5,12.5,3246.22,1405.49,439.38,0.43
57.5,12.6,3171.01,1372.95,429.38,0.43
57.5,12.7,3097.44,1342.11,419.84,0.43
57.5,12.8,3091.18,1336.79,426.27,0.43
57.5,12.9,3130.54,1352.17,434.07,0.43
57.5,13.0,3097.85,1338.14,433.96,0.43
57.5,13.1,3036.52,1312.33,418.69,0.43
57.5,13.2,3030.43,1309.27,417.27,0.43
57.5,13.3,3053.87,1318.86,428.98,0.43
57.5,13.4,3075.27,1328.38,434.67,0.43
57.5,13.5,3041.42,1313.27,427.01,0.43
57.5,13.6,3026.78,1308.28,418.63,0.43
57.5,13.7,3009.44,1301.21,421.39,0.43
57.5,13.8,3041.67,1313.47,421.8,0.43
57.5,13.9,3109.08,1341.95,424.62,0.43
57.5,14.0,3106.33,1341.57,427.58,0.43
57.5,14.1,3113.92,1346.61,424.08,0.43
57.5,14.2,3112.17,1345.8,417.54,0.43
57.5,14.3,3117.86,1348.62,405.62,0.43
57.5,14.4,3102.72,1341.09,387.47,0.43
57.5,14.5,3082.1,1330.38,383.29,0.43
57.5,14.6,3089.58,1333.54,401.87,0.43
57.5,14.7,3072.81,1327.42,402.06,0.43
57.5,14.8,3040.47,1315.03,398.15,0.43
57.5,14.9,3032.4,1312.03,397.45,0.43
57.5,15.0,3044.38,1316.92,400.4,0.43
57.5,15.1,3057.83,1323.31,408.44,0.43
57.5,15.2,3053.92,1321.27,411.08,0.43
57.5,15.3,3075.38,1330.23,419.98,0.43
57.5,15.4,3119.83,1350.23,424.61,0.43
57.5,15.5,3140.92,1360.32,431.02,0.43
57.5,15.6,3126.39,1354.53,438.49,0.43
57.5,15.7,3121.48,1352.38,440.57,0.43
57.5,15.8,3148.02,1365.45,435.44,0.43
57.5,15.9,3154.28,1370.14,431.78,0.43
57.5,16.0,3147.23,1365.39,436.62,0.43
57.5,16.1,3110.61,1349.33,429.01,0.43
57.5,16.2,3122.56,1355.11,437.06,0.43
57.5,16.3,3141.93,1365.12,432.52,0.43
57.5,16.4,3137.76,1363.95,418.27,0.43
57.5,16.5,3132.18,1362.18,431.54,0.43
57.6,11.8,3298.38,1433.21,478.62,0.43
57.6,11.9,3286.76,1428.53,465.08,0.43
57.6,12.0,3275.72,1418.55,461.5,0.43
57.6,12.1,3286.64,1424.44,464.99,0.43
57.6,12.2,3276.8,1418.76,442.68,0.43
57.6,12.3,3250.73,1406.38,428.93,0.43
57.6,12.4,3234.71,1400.4,417.6,0.43
57.6,12.5,3200.62,1385.48,412.46,0.43
57.6,12.6,3202.14,1384.97,417.19,0.43
57.6,12.7,3175.39,1373.48,423.79,0.43
57.6,12.8,3161.82,1367.42,424.18,0.43
57.6,12.9,3133.1,1354.69,417.42,0.43
57.6,13.0,3140.14,1356.11,419.83,0.43
57.6,13.1,3115.48,1344.53,437.28,0.43
57.6,13.2,3069.01,1326.24,442.42,0.43
57.6,13.3,3082.75,1331.71,435.48,0.43
57.6,13.4,3112.57,1344.19,434.85,0.43
57.6,13.5,3107.65,1342.21,437.27,0.43
57.6,13.6,3125.47,1350.14,453.01,0.43
57.6,13.7,3145.79,1359.44,451.14,0.43
57.6,13.8,3117.6,1347.42,432.46,0.43
57.6,13.9,3101.89,1340.35,425.53,0.43
57.6,14.0,3119.27,1347.21,426.41,0.43
57.6,14.1,3148.2,1360.51,434.36,0.43
57.6,14.2,3157.97,1365.27,425.22,0.43
57.6,14.3,3153.5,1363.61,422.83,0.43
57.6,14.4,3102.79,1340.27,408.92,0.43
57.6,14.5,3085.35,1332.31,397.13,0.43
57.6,14.6,3068.07,1324.7,395.77,0.43
57.6,14.7,3097.78,1337.96,402.22,0.43
57.6,14.8,3073.12,1328.43,407.88,0.43
57.6,14.9,3085.57,1335.12,404.11,0.43
57.6,15.0,3088.39,1336.78,405.07,0.43
57.6,15.1,3097.54,1342.17,414.0,0.43
57.6,15.2,3093.94,1340.14,411.87,0.43
57.6,15.3,3106.16,1344.57,419.07,0.43
57.6,15.4,3119.39,1349.74,424.64,0.43
57.6,15.5,3117.61,1349.77,423.67,0.43
57.6,15.6,3130.34,1355.55,433.26,0.43
57.6,15.7,3131.08,1356.52,444.32,0.43
57.6,15.8,3169.85,1374.56,452.14,0.43
57.6,15.9,3171.28,1375.9,432.47,0.43
57.6,16.0,3180.59,1379.98,442.15,0.43
57.6,16.1,3135.93,1360.3,439.39,0.43
57.6,16.2,3128.83,1357.88,443.12,0.43
57.6,16.3,3113.1,1352.13,430.91,0.43
57.6,16.4,3120.72,1356.71,426.77,0.43
57.6,16.5,3122.75,1358.71,426.32,0.44
57.7,11.7,3321.45,1444.92,474.81,0.44
57.7,11.8,3281.6,1425.59,462.02,0.43
57.7,11.9,3229.94,1401.69,437.57,0.43
57.7,12.0,3205.52,1390.52,418.65,0.43
57.7,12.1,3192.81,1382.68,416.72,0.43
57.7,12.2,3207.99,1390.11,418.6,0.43
57.7,12.3,3158.18,1368.21,396.97,0.43
57.7,12.4,3182.42,1377.17,389.21,0.43
57.7,12.5,3175.81,1373.52,392.61,0.43
57.7,12.6,3189.34,1379.12,403.13,0.43
57.7,12.7,3223.52,1392.78,425.03,0.43
57.7,12.8,3235.76,1398.01,424.21,0.43
57.7,12.9,3199.14,1381.35,428.12,0.43
57.7,13.0,3168.22,1366.76,416.53,0.43
57.7,13.1,3159.04,1361.25,417.4,0.43
57.7,13.2,3176.81,1369.98,433.72,0.43
57.7,13.3,3158.07,1363.95,438.68,0.43
57.7,13.4,3176.67,1373.64,436.55,0.43
57.7,13.5,3103.94,1338.51,435.3,0.43
57.7,13.6,3122.26,1346.31,432.45,0.43
57.7,13.7,3179.46,1371.49,446.63,0.43
57.7,13.8,3218.28,1389.44,461.12,0.43
57.7,13.9,3133.84,1353.63,425.98,0.43
57.7,14.0,3096.58,1336.85,416.04,0.43
57.7,14.1,3143.86,1359.23,423.15,0.43
57.7,14.2,3176.02,1373.03,428.0,0.43
57.7,14.3,3163.17,1367.62,426.32,0.43
57.7,14.4,3128.32,1352.17,420.96,0.43
57.7,14.5,3105.28,1341.79,418.41,0.43
57.7,14.6,3115.21,1346.08,419.83,0.43
57.7,14.7,3072.06,1326.97,414.11,0.43
57.7,14.8,3090.77,1334.92,422.51,0.43
57.7,14.9,3139.39,1357.12,424.77,0.43
57.7,15.0,3143.85,1359.33,428.57,0.43
57.7,15.1,3137.02,1356.05,432.6,0.43
57.7,15.2,3164.88,1367.35,435.48,0.43
57.7,15.3,3170.78,1370.89,433.3,0.43
57.7,15.4,3152.78,1364.08,430.28,0.43
57.7,15.5,3160.18,1367.85,439.0,0.43
57.7,15.6,3144.81,1362.34,434.97,0.43
57.7,15.7,3125.61,1354.51,430.07,0.43
57.7,15.8,3183.47,1381.68,445.53,0.43
57.7,15.9,3180.24,1378.9,440.02,0.43
57.7,16.0,3212.79,1393.77,445.12,0.43
57.7,16.1,3318.5,1445.04,471.73,0.44
57.7,16.2,3161.11,1372.13,447.38,0.43
57.7,16.3,3154.52,1370.45,445.91,0.43
57.7,16.4,3156.49,1372.51,443.84,0.43
57.7,16.5,3154.62,1372.07,437.39,0.43
57.8,11.6,3279.82,1427.38,462.46,0.44
57.8,11.7,3302.93,1437.85,466.51,0.44
57.8,11.8,3293.85,1431.0,461.66,0.43
57.8,11.9,3240.58,1407.03,424.47,0.43
57.8,12.0,3155.57,1369.14,385.79,0.43
57.8,12.1,3151.18,1365.16,398.7,0.43
57.8,12.2,3154.28,1367.09,397.41,0.43
57.8,12.3,3111.82,1350.1,385.02,0.43
57.8,12.4,3150.92,1365.07,385.43,0.43
57.8,12.5,3166.36,1371.02,392.85,0.43
57.8,12.6,3185.63,1377.95,406.69,0.43
57.8,12.7,3238.58,1400.35,428.78,0.43
57.8,12.8,3234.61,1396.85,432.09,0.43
57.8,12.9,3203.3,1382.18,428.03,0.43
57.8,13.0,3141.75,1358.18,408.33,0.43
57.8,13.1,3087.52,1332.35,401.88,0.43
57.8,13.2,3125.93,1348.57,414.01,0.43
57.8,13.3,3156.46,1361.97,428.88,0.43
57.8,13.4,3141.44,1357.57,429.86,0.43
57.8,13.5,3141.63,1354.13,450.66,0.43
57.8,13.6,3129.62,1349.21,440.22,0.43
57.8,13.7,3169.92,1367.22,439.35,0.43
57.8,13.8,3199.97,1382.03,440.2,0.43
57.8,13.9,3182.28,1374.85,437.36,0.43
57.8,14.0,3153.4,1362.46,425.42,0.43
57.8,14.1,3105.6,1343.19,418.07,0.43
57.8,14.2,3194.92,1388.46,433.16,0.43
57.8,14.3,3173.95,1374.78,426.44,0.43
57.8,14.4,3155.98,1364.58,423.56,0.43
57.8,14.5,3157.7,1364.93,433.07,0.43
57.8,14.6,3164.12,1368.54,433.95,0.43
57.8,14.7,3129.61,1351.62,423.32,0.43
57.8,14.8,3107.43,1343.8,413.46,0.43
57.8,14.9,3131.82,1354.93,413.03,0.43
57.8,15.0,3142.73,1360.08,434.36,0.43
57.8,15.1,3139.01,1360.27,432.72,0.43
57.8,15.2,3129.27,1354.04,425.82,0.43
57.8,15.3,3132.05,1354.98,423.58,0.43
57.8,15.4,3171.45,1371.86,434.38,0.43
57.8,15.5,3140.6,1359.3,427.88,0.43
57.8,15.6,3075.08,1331.12,418.93,0.43
57.8,15.7,3086.3,1336.74,423.82,0.43
57.8,15.8,3130.16,1358.27,428.92,0.43
57.8,15.9,3206.67,1391.23,437.35,0.43
57.8,16.0,3230.44,1401.68,442.94,0.43
57.8,16.1,3207.0,1392.13,455.98,0.43
57.8,16.2,3165.75,1374.16,445.21,0.43
57.8,16.3,3136.2,1362.17,450.93,0.43
57.8,16.4,3160.37,1374.67,453.54,0.43
57.8,16.5,3173.59,1381.97,446.95,0.44
57.8,16.6,3267.06,1425.95,453.03,0.44
57.9,11.6,3270.82,1422.83,461.78,0.44
57.9,11.7,3263.66,1420.06,452.47,0.44
57.9,11.8,3265.65,1417.59,433.12,0.43
57.9,11.9,3245.67,1408.34,415.0,0.43
57.9,12.0,3170.01,1375.29,399.02,0.43
57.9,12.1,3125.58,1356.25,392.45,0.43
57.9,12.2,3152.78,1366.43,399.62,0.43
57.9,12.3,3130.24,1355.86,405.6,0.43
57.9,12.4,3151.25,1370.78,392.72,0.43
57.9,12.5,3126.11,1355.81,383.33,0.43
57.9,12.6,3126.07,1353.26,396.67,0.43
57.9,12.7,3207.08,1386.12,431.06,0.43
57.9,12.8,3226.21,1393.95,441.72,0.43
57.9,12.9,3204.88,1387.64,426.0,0.43
57.9,13.0,3172.36,1371.25,419.06,0.43
57.9,13.1,3146.42,1358.37,418.19,0.43
57.9,13.2,3115.84,1345.05,413.27,0.43
57.9,13.3,3127.26,1350.72,409.32,0.43
57.9,13.4,3117.32,1346.62,411.52,0.43
57.9,13.5,3084.6,1332.65,422.3,0.43
57.9,13.6,3093.49,1335.86,420.37,0.43
57.9,13.7,3084.78,1332.11,423.95,0.43
57.9,13.8,3101.69,1339.59,420.98,0.43
57.9,13.9,3140.55,1357.04,432.29,0.43
57.9,14.0,3159.2,1365.0,441.71,0.43
57.9,14.1,3129.58,1355.9,438.4,0.43
57.9,14.2,3170.01,1379.06,444.26,0.44
57.9,14.3,3241.33,1409.12,448.35,0.43
57.9,14.4,3142.03,1358.39,432.19,0.43
57.9,14.5,3139.22,1356.33,431.3,0.43
57.9,14.6,3131.11,1352.54,431.11,0.43
57.9,14.7,3126.43,1350.47,425.19,0.43
57.9,14.8,3099.86,1341.07,405.77,0.43
57.9,14.9,3083.03,1333.19,411.37,0.43
57.9,15.0,3131.12,1353.73,431.8,0.43
57.9,15.1,3174.14,1372.4,441.67,0.43
57.9,15.2,3172.44,1373.25,433.43,0.43
57.9,15.3,3173.68,1374.86,430.87,0.43
57.9,15.4,3139.08,1359.67,425.2,0.43
57.9,15.5,3119.85,1350.45,424.88,0.43
57.9,15.6,3091.55,1339.08,417.53,0.43
57.9,15.7,3066.12,1327.92,421.93,0.43
57.9,15.8,3080.02,1335.44,424.12,0.43
57.9,15.9,3117.83,1353.15,422.33,0.43
57.9,16.0,3123.42,1355.51,431.62,0.43
57.9,16.1,3140.81,1364.1,431.86,0.43
57.9,16.2,3126.62,1357.86,436.7,0.43
57.9,16.3,3112.38,1352.22,439.86,0.43
57.9,16.4,3099.39,1347.84,440.71,0.43
57.9,16.5,3131.11,1364.71,442.38,0.44
57.9,16.6,3206.06,1401.5,450.98,0.44
58.0,11.5,3348.36,1458.4,484.56,0.44
58.0,11.6,3274.73,1421.84,452.89,0.43
58.0,11.7,3284.22,1430.24,459.76,0.44
58.0,11.8,3273.35,1423.73,443.04,0.43
58.0,11.9,3220.02,1396.89,407.95,0.43
58.0,12.0,3185.36,1378.96,409.73,0.43
58.0,12.1,3133.92,1358.62,389.48,0.43
58.0,12.2,3162.12,1372.48,380.38,0.43
58.0,12.3,3171.38,1373.97,412.56,0.43
58.0,12.4,3205.39,1387.6,418.26,0.43
58.0,12.5,3208.47,1388.43,420.28,0.43
58.0,12.6,3171.73,1372.97,407.09,0.43
58.0,12.7,3118.46,1351.05,395.38,0.43
58.0,12.8,3144.38,1361.67,404.09,0.43
58.0,12.9,3155.43,1365.91,408.57,0.43
58.0,13.0,3166.43,1370.39,415.58,0.43
58.0,13.1,3167.13,1370.4,418.03,0.43
58.0,13.2,3160.27,1366.97,425.24,0.43
58.0,13.3,3135.73,1355.92,422.15,0.43
58.0,13.4,3108.8,1344.32,405.12,0.43
58.0,13.5,3073.06,1329.0,401.4,0.43
58.0,13.6,3063.78,1324.73,386.15,0.43
58.0,13.7,3070.53,1327.44,396.54,0.43
58.0,13.8,3075.93,1329.98,397.9,0.43
58.0,13.9,3117.3,1346.02,424.72,0.43
58.0,14.0,3201.39,1382.07,450.6,0.43
58.0,14.1,3188.77,1378.84,444.43,0.43
58.0,14.2,3171.69,1378.97,446.03,0.43
58.0,14.3,3246.04,1413.83,449.57,0.44
58.0,14.4,3174.84,1377.75,437.34,0.43
58.0,14.5,3137.29,1359.94,432.02,0.43
58.0,14.6,3228.83,1400.58,443.95,0.43
58.0,14.7,3140.38,1358.35,425.49,0.43
58.0,14.8,3125.15,1352.95,414.62,0.43
58.0,14.9,3093.11,1339.75,411.07,0.43
58.0,15.0,3076.66,1331.29,415.22,0.43
58.0,15.1,3179.67,1378.59,437.03,0.43
58.0,15.2,3286.55,1429.82,453.88,0.44
58.0,15.3,3190.08,1387.27,432.45,0.43
58.0,15.4,3158.88,1370.94,433.15,0.43
58.0,15.5,3162.92,1371.04,437.46,0.43
58.0,15.6,3126.19,1355.63,429.13,0.43
58.0,15.7,3045.25,1319.85,403.48,0.43
58.0,15.8,3214.9,1400.6,435.73,0.44
58.0,15.9,3052.78,1324.42,412.68,0.43
58.0,16.0,3082.95,1337.72,421.55,0.43
58.0,16.1,3123.78,1358.93,426.93,0.44
58.0,16.2,3087.07,1340.75,423.42,0.43
58.0,16.3,3069.85,1333.37,418.99,0.43
58.0,16.4,3073.46,1336.25,426.83,0.43
58.0,16.5,3061.84,1334.13,425.4,0.44
58.0,16.6,3044.99,1325.32,432.2,0.44
58.1,11.5,3350.72,1457.43,473.52,0.43
58.1,11.6,3394.73,1480.74,483.17,0.44
58.1,11.7,3286.28,1429.12,456.65,0.43
58.1,11.8,3285.68,1431.74,445.59,0.44
58.1,11.9,3187.1,1383.21,398.12,0.43
58.1,12.0,3166.74,1371.74,405.74,0.43
58.1,12.1,3197.95,1386.58,409.28,0.43
58.1,12.2,3218.08,1396.42,410.68,0.43
58.1,12.3,3251.48,1410.34,409.22,0.43
58.1,12.4,3247.53,1407.11,420.5,0.43
58.1,12.5,3174.07,1375.73,418.07,0.43
58.1,12.6,3177.74,1376.77,406.36,0.43
58.1,12.7,3173.56,1374.82,396.39,0.43
58.1,12.8,3161.03,1370.48,387.57,0.43
58.1,12.9,3150.88,1366.14,385.22,0.43
58.1,13.0,3154.73,1367.84,394.94,0.43
58.1,13.1,3159.78,1369.57,403.07,0.43
58.1,13.2,3163.53,1370.48,406.65,0.43
58.1,13.3,3138.59,1358.96,400.03,0.43
58.1,13.4,3125.27,1352.62,399.61,0.43
58.1,13.5,3111.39,1346.73,389.63,0.43
58.1,13.6,3103.97,1342.85,388.6,0.43
58.1,13.7,3086.89,1335.01,390.93,0.43
58.1,13.8,3088.77,1335.33,411.04,0.43
58.1,13.9,3106.85,1344.01,421.68,0.43
58.1,14.0,3118.58,1347.63,416.61,0.43
58.1,14.1,3154.17,1361.78,433.68,0.43
58.1,14.2,3308.12,1433.38,478.78,0.43
58.1,14.3,3184.51,1384.98,455.1,0.43
58.1,14.4,3144.49,1368.11,432.87,0.44
58.1,14.5,3092.64,1345.03,407.51,0.43
58.1,14.6,3073.23,1329.3,405.51,0.43
58.1,14.7,3098.01,1340.05,409.52,0.43
58.1,14.8,3102.25,1341.98,406.69,0.43
58.1,14.9,3093.23,1338.13,405.62,0.43
58.1,15.0,3106.31,1346.95,421.11,0.43
58.1,15.1,3104.52,1345.05,425.02,0.43
58.1,15.2,3114.68,1349.32,429.78,0.43
58.1,15.3,3127.17,1353.73,428.82,0.43
58.1,15.4,3176.81,1375.32,437.37,0.43
58.1,15.5,3203.72,1387.94,443.44,0.43
58.1,15.6,3163.43,1370.77,433.42,0.43
58.1,15.7,3125.38,1357.26,423.33,0.43
58.1,15.8,3038.77,1319.54,407.83,0.43
58.1,15.9,3032.73,1315.95,398.7,0.43
58.1,16.0,3073.58,1333.64,410.06,0.43
58.1,16.1,3070.15,1333.44,415.18,0.43
58.1,16.2,3071.87,1333.73,424.82,0.43
58.1,16.3,3056.84,1328.68,414.12,0.43
58.1,16.4,3049.86,1327.81,409.45,0.44
58.1,16.5,3041.05,1324.49,421.26,0.44
58.1,16.6,3039.22,1323.03,435.05,0.44
58.2,11.4,3349.1,1461.09,478.73,0.44
58.2,11.5,3287.99,1429.1,452.98,0.43
58.2,11.6,3329.18,1446.07,467.97,0.43
58.2,11.7,3330.91,1445.56,458.01,0.43
58.2,11.8,3284.13,1426.18,432.53,0.43
58.2,11.9,3267.81,1419.81,410.53,0.43
58.2,12.0,3253.37,1409.45,419.05,0.43
58.2,12.1,3246.32,1407.52,423.14,0.43
58.2,12.2,3224.5,1399.93,418.57,0.43
58.2,12.3,3222.34,1398.49,418.09,0.43
58.2,12.4,3216.05,1394.87,422.41,0.43
58.2,12.5,3218.47,1395.49,424.53,0.43
58.2,12.6,3238.9,1404.25,420.1,0.43
58.2,12.7,3248.83,1409.12,413.28,0.43
58.2,12.8,3249.52,1409.84,402.53,0.43
58.2,12.9,3231.67,1402.24,399.16,0.43
58.2,13.0,3206.56,1391.54,395.45,0.43
58.2,13.1,3159.42,1371.22,396.21,0.43
58.2,13.2,3154.08,1368.18,405.58,0.43
58.2,13.3,3156.91,1368.92,409.57,0.43
58.2,13.4,3144.88,1363.08,406.02,0.43
58.2,13.5,3163.81,1367.16,415.94,0.43
58.2,13.6,3138.28,1357.59,412.34,0.43
58.2,13.7,3090.29,1337.93,377.83,0.43
58.2,13.8,3125.9,1350.72,405.07,0.43
58.2,13.9,3164.58,1370.25,426.82,0.43
58.2,14.0,3140.22,1360.76,433.82,0.43
58.2,14.1,3156.03,1367.07,440.03,0.43
58.2,14.2,3234.63,1400.97,456.01,0.43
58.2,14.3,3176.18,1382.28,440.87,0.44
58.2,14.4,3112.61,1354.95,436.46,0.44
58.2,14.5,3082.7,1342.27,419.86,0.44
58.2,14.6,3155.37,1372.4,413.32,0.43
58.2,14.7,3062.13,1326.26,394.34,0.43
58.2,14.8,3065.73,1328.04,399.72,0.43
58.2,14.9,3064.92,1327.47,395.32,0.43
58.2,15.0,3084.22,1336.12,406.02,0.43
58.2,15.1,3099.12,1343.08,418.73,0.43
58.2,15.2,3097.89,1342.19,425.62,0.43
58.2,15.3,3087.28,1337.38,430.8,0.43
58.2,15.4,3089.33,1338.48,431.01,0.43
58.2,15.5,3124.02,1354.25,434.73,0.43
58.2,15.6,3120.5,1356.59,436.12,0.43
58.2,15.7,3029.45,1315.84,415.46,0.43
58.2,15.8,3043.04,1321.3,408.78,0.43
58.2,15.9,3050.31,1324.69,402.75,0.43
58.2,16.0,3052.19,1326.29,409.05,0.43
58.2,16.1,3068.06,1333.88,414.35,0.43
58.2,16.2,3061.69,1330.24,420.18,0.43
58.2,16.3,3018.27,1312.23,423.01,0.43
58.2,16.4,3003.33,1306.62,427.91,0.44
58.2,16.5,3016.72,1312.65,434.93,0.44
58.2,16.6,3013.08,1312.13,437.61,0.44
58.2,16.7,3000.58,1307.24,442.53,0.44
58.3,11.4,3304.35,1440.84,478.02,0.44
58.3,11.5,3296.87,1435.43,473.79,0.44
58.3,11.6,3295.12,1430.26,458.62,0.43
58.3,11.7,3335.7,1452.13,450.83,0.44
58.3,11.8,3332.54,1453.29,427.03,0.44
58.3,11.9,3257.63,1414.45,412.14,0.43
58.3,12.0,3264.35,1415.1,420.45,0.43
58.3,12.1,3224.14,1397.67,424.48,0.43
58.3,12.2,3211.78,1392.77,429.05,0.43
58.3,12.3,3248.12,1409.67,431.25,0.43
58.3,12.4,3259.46,1414.38,427.57,0.43
58.3,12.5,3299.73,1430.68,438.04,0.43
58.3,12.6,3291.31,1428.38,429.53,0.43
58.3,12.7,3289.08,1427.62,422.71,0.43
58.3,12.8,3285.4,1425.96,418.33,0.43
58.3,12.9,3295.19,1430.33,421.41,0.43
58.3,13.0,3282.0,1425.21,416.48,0.43
58.3,13.1,3224.0,1400.65,399.58,0.43
58.3,13.2,3179.14,1380.97,400.55,0.43
58.3,13.3,3170.3,1376.17,398.22,0.43
58.3,13.4,3172.63,1376.25,396.17,0.43
58.3,13.5,3167.62,1374.8,395.35,0.43
